Date,Open,High,Low,Close,Volume,Adj Close
1996-10-03,91.00,91.625,90.75,91.375,794000,28.904813
1996-10-02,90.625,90.875,90.375,90.875,750400,28.746647
1996-10-01,90.25,90.375,89.875,90.375,602200,28.588481
1996-09-30,89.75,90.375,89.75,90.125,962800,28.509398
1996-09-27,89.875,90.25,89.625,89.875,845200,28.430316
1996-09-26,90.875,91.25,89.50,89.75,1214200,28.390774
1996-09-25,91.00,91.75,90.625,90.875,2794000,28.746647
1996-09-24,88.875,90.00,88.50,90.00,889000,28.469857
1996-09-23,88.25,88.875,88.00,88.625,905200,28.034901
1996-09-20,88.50,89.625,88.25,88.50,1109800,27.995359
1996-09-19,87.50,88.625,87.375,87.875,1101600,27.797652
1996-09-18,87.25,88.00,86.75,87.50,751600,27.679028
1996-09-17,88.125,89.00,87.25,87.375,590600,27.639486
1996-09-16,87.50,88.75,87.50,87.875,1394000,27.797652
1996-09-13,87.375,87.75,86.625,87.375,704800,27.639486
1996-09-12,87.75,87.875,86.625,87.00,812000,27.520862
1996-09-11,86.25,87.125,85.75,87.125,710000,27.560403
1996-09-10,84.625,86.50,84.50,86.25,555600,27.283613
1996-09-09,83.00,84.50,82.625,84.375,439400,26.690491
1996-09-06,83.625,83.875,82.375,82.875,482400,26.215993
1996-09-05,84.25,84.25,83.50,83.875,404600,26.532325
1996-09-04,84.75,85.25,84.00,84.125,505400,26.611408
1996-09-03,83.875,85.125,83.25,85.00,503200,26.888198
1996-08-30,84.625,84.625,83.00,84.125,664800,26.611408
1996-08-29,86.125,86.25,84.625,84.75,579200,26.809115
1996-08-28,86.875,87.25,86.50,86.625,444600,27.275704
1996-08-27,85.625,86.375,85.375,86.375,391800,27.196986
1996-08-26,85.00,85.875,85.00,85.625,736000,26.960833
1996-08-23,85.75,86.00,84.75,85.00,333600,26.764039
1996-08-22,85.75,87.00,85.50,86.25,409800,27.157627
1996-08-21,86.625,86.875,85.75,85.75,574800,27.000192
1996-08-20,86.75,87.375,86.50,86.875,1134400,27.354422
1996-08-19,87.75,87.75,86.625,86.625,370000,27.275704
1996-08-16,87.50,87.875,86.50,87.125,569400,27.43314
1996-08-15,85.375,88.50,85.375,87.25,728000,27.472498
1996-08-14,85.25,85.875,84.875,85.375,512600,26.882115
1996-08-13,85.00,85.75,84.625,85.50,434400,26.921474
1996-08-12,86.125,86.125,85.00,85.125,445600,26.803398
1996-08-09,85.875,86.25,85.375,86.00,361200,27.07891
1996-08-08,85.875,86.375,85.125,85.625,1093400,26.960833
1996-08-07,85.00,85.875,84.75,85.625,1020600,26.960833
1996-08-06,84.25,86.25,83.75,85.125,900800,26.803398
1996-08-05,83.25,84.375,83.00,84.25,1082400,26.527885
1996-08-02,82.875,83.625,82.375,83.25,644600,26.213014
1996-08-01,82.875,83.875,82.375,82.875,1685200,26.094938
1996-07-31,82.25,84.25,82.125,83.0625,859400,26.153976
1996-07-30,82.00,82.50,81.75,82.25,778600,25.898143
1996-07-29,81.75,82.50,81.375,81.875,353400,25.780067
1996-07-26,81.00,82.25,80.75,81.75,844400,25.740708
1996-07-25,81.00,82.25,80.50,80.625,503000,25.386478
1996-07-24,79.50,80.375,78.875,80.25,1672000,25.268401
1996-07-23,80.00,81.25,79.375,80.00,1258200,25.189683
1996-07-22,80.25,80.375,79.625,79.875,843200,25.150325
1996-07-19,80.125,81.00,79.00,80.50,842400,25.347119
1996-07-18,78.25,80.50,78.25,80.375,1467800,25.30776
1996-07-17,78.50,79.25,77.375,78.125,1848800,24.5993
1996-07-16,81.00,81.00,76.25,78.00,1635200,24.559941
1996-07-15,82.50,82.875,81.00,81.00,704400,25.504554
1996-07-12,83.00,83.125,81.875,82.75,514400,26.055579
1996-07-11,83.25,83.25,81.375,82.75,1011800,26.055579
1996-07-10,83.375,83.375,82.875,83.25,726400,26.213014
1996-07-09,85.625,85.75,83.00,83.375,743000,26.252373
1996-07-08,85.625,87.00,85.25,85.375,641800,26.882115
1996-07-05,86.25,86.25,85.625,85.875,495600,27.039551
1996-07-03,87.25,88.25,87.00,87.375,1298400,27.511857
1996-07-02,85.125,87.00,85.00,87.00,839800,27.393781
1996-07-01,84.25,85.375,84.25,85.375,418000,26.882115
1996-06-28,83.75,84.625,83.75,84.00,582400,26.449168
1996-06-27,82.50,83.875,82.00,83.50,409400,26.291732
1996-06-26,82.875,83.75,82.625,82.625,815800,26.01622
1996-06-25,81.625,83.25,81.625,83.125,524000,26.173655
1996-06-24,82.375,82.375,81.375,81.625,616800,25.701349
1996-06-21,80.125,82.375,80.125,82.375,1397000,25.937502
1996-06-20,82.00,82.25,79.625,79.875,1105600,25.150325
1996-06-19,83.50,83.50,81.875,82.00,1409600,25.819426
1996-06-18,83.50,83.875,83.125,83.375,913400,26.252373
1996-06-17,83.625,84.125,83.50,83.625,966600,26.331091
1996-06-14,85.00,85.00,83.50,83.75,718200,26.37045
1996-06-13,85.125,85.625,84.50,84.75,436800,26.685321
1996-06-12,86.125,86.375,85.25,85.25,701200,26.842756
1996-06-11,86.00,86.75,85.50,86.375,881600,27.196986
1996-06-10,83.50,86.00,83.375,86.00,800800,27.07891
1996-06-07,81.875,83.50,81.875,83.50,493600,26.291732
1996-06-06,85.125,85.25,83.625,83.625,321200,26.331091
1996-06-05,84.75,84.875,84.50,84.875,676600,26.72468
1996-06-04,84.50,84.875,84.125,84.75,471200,26.685321
1996-06-03,83.625,84.00,83.125,83.75,407000,26.37045
1996-05-31,83.625,83.875,82.375,83.875,566200,26.409809
1996-05-30,82.25,83.75,80.125,83.625,885200,26.331091
1996-05-29,83.875,84.25,82.50,82.75,676600,25.92963
1996-05-28,84.75,85.125,83.50,84.00,759800,26.321317
1996-05-24,85.00,86.125,84.75,84.875,617200,26.595497
1996-05-23,83.875,86.625,83.75,85.25,591200,26.713003
1996-05-22,82.50,83.75,82.375,83.75,558400,26.242979
1996-05-21,83.25,83.75,82.375,82.50,586200,25.851293
1996-05-20,83.875,84.00,83.25,83.375,710000,26.125474
1996-05-17,83.25,83.875,83.00,83.875,717000,26.282148
1996-05-16,83.00,83.625,82.50,82.875,1044800,25.968799
1996-05-15,83.75,84.875,82.75,83.00,1031000,26.007968
1996-05-14,83.125,84.00,83.00,83.625,676000,26.203811
1996-05-13,81.50,83.25,81.125,83.25,630800,26.086305
1996-05-10,81.50,81.75,80.625,81.125,983000,25.420438
1996-05-09,80.875,81.50,80.50,80.75,1223400,25.302932
1996-05-08,80.25,81.125,79.25,81.125,966600,25.420438
1996-05-07,80.875,81.25,80.375,80.375,776200,25.185427
1996-05-06,81.625,81.625,80.375,80.875,713000,25.342101
1996-05-03,81.50,82.00,80.375,81.00,1282600,25.38127
1996-05-02,81.50,82.125,81.25,81.50,818200,25.537944
1996-05-01,80.75,82.375,80.625,82.125,1782200,25.733787
1996-04-30,78.50,81.00,78.50,80.625,1680400,25.263764
1996-04-29,79.375,79.50,78.00,78.75,693800,24.676234
1996-04-26,78.25,80.00,78.25,79.75,1041000,24.989583
1996-04-25,77.75,78.50,77.75,78.25,1662000,24.51956
1996-04-24,76.75,78.25,76.75,77.625,2178000,24.323717
1996-04-23,76.00,76.625,75.375,76.625,1235600,24.010368
1996-04-22,75.00,76.25,75.00,75.875,1706200,23.775356
1996-04-19,75.375,75.50,73.50,74.875,1855200,23.462007
1996-04-18,75.875,75.875,73.00,74.875,1466800,23.462007
1996-04-17,75.625,76.125,74.75,75.625,742600,23.697019
1996-04-16,77.125,77.125,75.125,75.625,1018600,23.697019
1996-04-15,76.50,77.50,76.375,77.25,668600,24.206211
1996-04-12,75.00,77.125,74.75,76.25,518600,23.892862
1996-04-11,75.375,75.625,73.25,75.125,808200,23.540344
1996-04-10,77.00,77.125,74.875,75.375,930200,23.618682
1996-04-09,77.25,77.25,76.375,77.125,752000,24.167042
1996-04-08,76.25,77.25,75.75,77.125,798000,24.167042
1996-04-04,78.625,78.625,77.875,78.125,905200,24.480391
1996-04-03,76.875,79.25,76.625,78.625,620000,24.637066
1996-04-02,77.75,77.75,76.50,77.00,854200,24.127874
1996-04-01,75.75,77.75,75.00,77.75,738400,24.362885
1996-03-29,76.875,76.875,75.625,75.875,617400,23.775356
1996-03-28,76.625,76.875,76.00,76.75,438200,24.049536
1996-03-27,77.375,77.375,76.50,77.00,1319600,24.127874
1996-03-26,77.00,77.25,76.25,77.00,895000,24.127874
1996-03-25,78.25,78.50,76.625,77.25,349400,24.206211
1996-03-22,77.50,78.125,77.25,78.00,601000,24.441223
1996-03-21,78.375,78.375,76.625,77.25,891400,24.206211
1996-03-20,78.00,79.125,77.75,78.75,1061400,24.676234
1996-03-19,77.75,78.50,77.625,78.125,1251400,24.480391
1996-03-18,76.50,77.625,76.25,77.625,809400,24.323717
1996-03-15,75.50,76.375,75.375,76.00,796000,23.814525
1996-03-14,75.00,75.875,74.375,75.25,1122000,23.579513
1996-03-13,74.625,75.00,74.00,74.50,595400,23.344501
1996-03-12,75.00,75.375,74.00,74.875,1299600,23.462007
1996-03-11,75.00,76.50,74.625,75.50,754400,23.65785
1996-03-08,75.75,76.25,74.75,75.25,747000,23.579513
1996-03-07,77.50,77.50,76.125,76.75,796400,24.049536
1996-03-06,78.125,78.25,76.75,77.75,772600,24.362885
1996-03-05,78.25,78.625,77.375,78.50,1176400,24.597897
1996-03-04,76.875,79.25,76.875,78.75,597000,24.676234
1996-03-01,76.25,76.875,75.50,76.875,808200,24.088705
1996-02-29,76.50,77.125,76.00,76.25,966600,23.892862
1996-02-28,78.375,79.50,76.875,77.50,853600,24.159209
1996-02-27,77.875,78.25,77.50,77.75,657800,24.237142
1996-02-26,78.75,78.875,77.375,77.875,522400,24.276108
1996-02-23,80.00,80.375,78.625,79.75,385400,24.860605
1996-02-22,79.50,80.125,79.125,79.875,1239200,24.899572
1996-02-21,78.375,79.375,78.25,79.25,526000,24.704739
1996-02-20,78.25,78.375,77.625,78.375,513600,24.431974
1996-02-16,79.50,79.50,78.00,78.625,716600,24.509907
1996-02-15,79.75,80.125,78.50,79.50,651800,24.782672
1996-02-14,79.875,80.25,79.375,79.75,796000,24.860605
1996-02-13,79.75,80.25,79.125,79.875,1221800,24.899572
1996-02-12,79.25,80.875,79.125,80.125,1470800,24.977505
1996-02-09,79.00,79.25,78.375,79.00,967200,24.626806
1996-02-08,77.75,79.25,77.50,79.25,700600,24.704739
1996-02-07,76.25,77.875,76.25,77.875,702600,24.276108
1996-02-06,76.75,77.00,75.75,76.00,674000,23.691611
1996-02-05,75.50,76.75,75.375,76.75,328000,23.92541
1996-02-02,74.75,75.875,74.75,75.50,676200,23.535745
1996-02-01,75.125,75.125,74.00,75.00,975800,23.379879
1996-01-31,75.25,75.875,74.25,75.375,1106800,23.496779
1996-01-30,75.375,75.75,75.25,75.25,936800,23.457812
1996-01-29,75.50,76.375,75.125,75.50,585800,23.535745
1996-01-26,74.00,75.875,73.125,75.75,948400,23.613678
1996-01-25,75.125,75.25,74.00,74.125,587400,23.107114
1996-01-24,75.75,76.375,73.625,75.00,536800,23.379879
1996-01-23,76.00,76.625,75.375,75.50,403600,23.535745
1996-01-22,77.50,77.75,76.125,76.625,1536400,23.886443
1996-01-19,77.375,77.75,76.625,77.625,768400,24.198175
1996-01-18,77.25,77.625,76.375,77.50,698000,24.159209
1996-01-17,77.50,78.25,77.25,78.00,482400,24.315075
1996-01-16,76.50,78.50,76.50,78.50,847600,24.47094
1996-01-15,77.00,77.375,75.75,76.50,847600,23.847477
1996-01-12,75.75,76.25,73.875,76.00,920800,23.691611
1996-01-11,77.50,77.50,75.25,76.00,791200,23.691611
1996-01-10,78.25,78.625,77.50,78.00,1531000,24.315075
1996-01-09,79.00,80.00,78.125,78.875,1856200,24.58784
1996-01-08,79.75,80.875,78.625,80.25,2254000,25.016471
1996-01-05,77.75,77.75,77.00,77.375,715000,24.120242
1996-01-04,79.25,79.25,77.125,78.00,750800,24.315075
1996-01-03,80.00,80.375,77.375,78.50,1244800,24.47094
1996-01-02,78.375,79.875,77.75,79.75,1159200,24.860605
1995-12-29,79.25,79.25,78.50,79.00,1805600,24.626806
1995-12-28,77.25,79.50,77.25,79.25,625000,24.704739
1995-12-27,77.75,78.00,77.125,77.375,350400,24.120242
1995-12-26,77.75,77.875,77.25,77.75,153800,24.237142
1995-12-22,77.50,77.875,77.125,77.75,845400,24.237142
1995-12-21,77.00,77.50,75.375,77.25,823600,24.081276
1995-12-20,76.625,77.75,76.625,76.75,991200,23.92541
1995-12-19,76.25,77.00,74.75,76.625,1428000,23.886443
1995-12-18,76.375,78.375,75.75,77.50,866000,24.159209
1995-12-15,77.50,77.50,76.125,76.25,1218000,23.769544
1995-12-14,76.00,77.75,75.50,77.50,955800,24.159209
1995-12-13,74.00,77.50,73.875,77.25,1190800,24.081276
1995-12-12,74.00,74.25,73.375,74.25,531600,23.146081
1995-12-11,74.125,74.50,73.50,73.75,439000,22.990215
1995-12-08,74.875,74.875,73.125,74.375,413200,23.185047
1995-12-07,75.50,75.875,75.00,75.00,1042000,23.379879
1995-12-06,75.125,76.50,75.00,75.375,484800,23.496779
1995-12-05,73.875,75.125,73.25,75.125,846200,23.418846
1995-12-04,73.75,74.125,73.375,73.625,357200,22.951248
1995-12-01,73.25,75.25,73.125,73.875,410400,23.029181
1995-11-30,73.25,74.375,73.00,73.375,359200,22.873315
1995-11-29,73.25,74.25,73.00,73.50,643000,22.912282
1995-11-28,73.00,74.25,72.50,73.625,316000,22.842142
1995-11-27,72.125,73.50,72.125,72.75,426800,22.570673
1995-11-24,72.25,72.625,72.00,72.375,45800,22.45433
1995-11-22,71.75,72.625,71.75,72.25,468600,22.415548
1995-11-21,71.00,72.375,71.00,72.00,396200,22.337986
1995-11-20,71.125,71.625,70.625,71.125,355400,22.066517
1995-11-17,71.00,72.25,70.75,71.50,546600,22.182861
1995-11-16,70.875,71.25,70.50,71.00,535800,22.027736
1995-11-15,69.75,70.875,68.875,70.875,321800,21.988955
1995-11-14,69.00,69.875,68.75,69.75,244200,21.639924
1995-11-13,69.25,69.625,68.75,69.375,183400,21.52358
1995-11-10,69.25,70.00,69.25,69.625,234000,21.601143
1995-11-09,69.875,69.875,69.25,69.75,368000,21.639924
1995-11-08,68.50,70.125,68.375,70.00,662800,21.717486
1995-11-07,67.875,68.50,67.75,68.375,464800,21.21333
1995-11-06,68.00,68.00,67.625,67.875,642600,21.058206
1995-11-03,68.00,68.125,67.875,68.00,443400,21.096987
1995-11-02,68.00,68.125,67.875,68.125,716400,21.135768
1995-11-01,68.25,68.25,67.75,67.875,981200,21.058206
1995-10-31,68.125,68.50,68.00,68.00,649800,21.096987
1995-10-30,69.50,69.625,67.50,68.125,496400,21.135768
1995-10-27,68.375,69.50,68.125,69.25,372000,21.484799
1995-10-26,68.50,69.25,67.50,68.625,622200,21.290893
1995-10-25,68.50,68.875,68.125,68.50,930800,21.252112
1995-10-24,68.00,69.00,67.875,68.50,499800,21.252112
1995-10-23,69.75,69.75,68.125,68.25,476600,21.174549
1995-10-20,69.25,70.00,69.00,70.00,543200,21.717486
1995-10-19,69.00,70.00,69.00,69.25,601000,21.484799
1995-10-18,69.00,69.375,68.75,68.875,547000,21.368455
1995-10-17,67.625,68.875,67.625,68.50,506200,21.252112
1995-10-16,68.50,68.50,67.50,67.875,626400,21.058206
1995-10-13,68.50,69.25,68.50,68.50,695400,21.252112
1995-10-12,67.00,69.25,67.00,68.50,936200,21.252112
1995-10-11,65.25,66.75,65.25,66.75,835600,20.709175
1995-10-10,65.375,65.50,65.00,65.25,993200,20.2438
1995-10-09,65.625,66.25,65.00,65.875,1113200,20.437706
1995-10-06,66.00,66.00,65.50,66.00,474400,20.476487
1995-10-05,64.25,66.00,63.875,66.00,1111600,20.476487
1995-10-04,63.875,64.50,63.00,63.75,3080000,19.778425
1995-10-03,66.00,66.375,65.25,65.50,754800,20.321362
1995-10-02,67.00,67.00,65.50,66.125,1122400,20.515268
1995-09-29,67.00,68.125,67.00,67.125,669000,20.825518
1995-09-28,66.375,67.375,66.375,67.125,755200,20.825518
1995-09-27,64.875,66.625,64.75,66.25,839400,20.55405
1995-09-26,64.875,65.125,64.625,64.875,695600,20.127456
1995-09-25,64.875,65.125,64.625,65.00,458600,20.166237
1995-09-22,64.125,64.75,64.00,64.50,372600,20.011112
1995-09-21,65.25,65.625,64.25,64.50,1157800,20.011112
1995-09-20,65.00,65.75,64.875,65.125,993800,20.205019
1995-09-19,64.25,64.75,64.25,64.375,646600,19.972331
1995-09-18,64.375,64.625,63.875,63.875,697000,19.817206
1995-09-15,65.25,65.25,64.00,64.50,917600,20.011112
1995-09-14,64.125,64.625,63.75,63.875,625600,19.817206
1995-09-13,63.50,64.125,63.375,64.00,422400,19.855988
1995-09-12,63.375,63.75,62.875,63.25,583600,19.6233
1995-09-11,63.625,64.00,62.875,63.625,782000,19.739644
1995-09-08,63.50,63.75,63.25,63.50,193200,19.700863
1995-09-07,63.75,63.875,63.375,63.625,751800,19.739644
1995-09-06,63.00,63.50,62.75,63.50,976800,19.700863
1995-09-05,62.00,63.25,61.50,63.00,1584200,19.545738
1995-09-01,61.00,62.25,60.875,62.125,904600,19.274269
1995-08-31,60.625,60.875,60.50,60.875,1093200,18.886457
1995-08-30,60.125,60.875,60.125,60.625,1073000,18.808894
1995-08-29,61.125,61.125,60.00,60.25,554000,18.583962
1995-08-28,61.875,61.875,60.125,60.50,560200,18.661074
1995-08-25,61.25,61.375,60.875,61.375,475400,18.930966
1995-08-24,61.75,61.875,61.25,61.375,836800,18.930966
1995-08-23,62.25,62.375,61.625,61.75,544000,19.046634
1995-08-22,62.125,62.25,61.625,62.00,329600,19.123746
1995-08-21,62.125,62.50,62.00,62.25,412600,19.200857
1995-08-18,61.875,62.25,61.625,62.00,426200,19.123746
1995-08-17,61.625,62.25,61.50,61.50,365000,18.969522
1995-08-16,60.125,61.625,60.125,61.50,711800,18.969522
1995-08-15,60.25,60.875,59.75,60.25,1273200,18.583962
1995-08-14,60.25,60.375,60.00,60.25,794600,18.583962
1995-08-11,60.50,60.625,59.50,60.25,1165000,18.583962
1995-08-10,61.125,61.125,60.00,60.25,1089600,18.583962
1995-08-09,61.75,61.75,60.75,61.125,704000,18.853854
1995-08-08,62.25,62.25,60.50,61.75,2592200,19.046634
1995-08-07,62.25,62.50,61.875,62.50,769200,19.277969
1995-08-04,63.00,63.125,62.00,62.25,343600,19.200857
1995-08-03,62.875,63.00,62.25,63.00,651800,19.432193
1995-08-02,63.50,64.125,62.50,62.875,675600,19.393637
1995-08-01,63.00,63.75,63.00,63.50,460200,19.586417
1995-07-31,65.00,66.00,62.875,62.875,1091600,19.393637
1995-07-28,64.50,65.625,63.875,65.00,847000,20.049088
1995-07-27,62.50,65.375,62.50,64.875,1448000,20.010532
1995-07-26,62.50,62.75,61.75,62.00,753600,19.123746
1995-07-25,62.875,62.875,62.375,62.50,1084200,19.277969
1995-07-24,62.375,63.00,62.375,62.75,660600,19.355081
1995-07-21,61.375,62.75,61.375,62.50,686600,19.277969
1995-07-20,61.00,62.25,60.875,61.875,1017800,19.08519
1995-07-19,62.125,62.125,59.375,60.875,1614400,18.776742
1995-07-18,62.50,62.75,62.00,62.125,618400,19.162302
1995-07-17,62.75,62.875,62.25,62.50,1064800,19.277969
1995-07-14,62.25,62.375,61.75,62.00,370200,19.123746
1995-07-13,63.25,63.25,62.00,62.75,970000,19.355081
1995-07-12,64.125,64.125,63.125,63.125,1261000,19.470749
1995-07-11,63.50,64.625,63.50,63.875,955000,19.702085
1995-07-10,63.125,63.875,62.875,63.75,786800,19.663529
1995-07-07,62.375,63.50,62.25,63.00,1131000,19.432193
1995-07-06,63.00,63.00,62.00,62.375,1078200,19.239413
1995-07-05,62.625,63.00,62.625,62.75,515800,19.355081
1995-07-03,63.00,63.00,62.625,62.875,359800,19.393637
1995-06-30,62.375,63.375,62.375,63.125,1856200,19.470749
1995-06-29,61.625,62.375,61.5625,62.25,880800,19.200857
1995-06-28,60.875,61.75,60.625,61.75,819200,19.046634
1995-06-27,62.25,62.50,60.75,61.00,1679200,18.815298
1995-06-26,63.50,63.50,61.625,61.625,1432600,19.008078
1995-06-23,63.25,63.75,63.125,63.625,612800,19.624973
1995-06-22,63.75,64.00,63.50,63.625,750600,19.624973
1995-06-21,63.625,64.125,63.625,63.875,1072800,19.702085
1995-06-20,63.375,64.875,63.00,63.875,971200,19.702085
1995-06-19,61.50,64.00,61.50,63.75,1111000,19.663529
1995-06-16,59.50,60.75,59.50,60.75,1208000,18.738186
1995-06-15,59.125,59.75,58.875,59.375,863400,18.314071
1995-06-14,59.50,59.50,59.00,59.125,779400,18.236959
1995-06-13,59.25,60.00,59.00,59.50,763800,18.352627
1995-06-12,58.125,59.125,58.125,58.75,1398000,18.121291
1995-06-09,59.25,59.25,57.625,57.75,2219200,17.812844
1995-06-08,59.625,60.25,59.625,59.75,979800,18.429739
1995-06-07,59.50,59.875,59.375,59.875,489600,18.468295
1995-06-06,60.00,60.25,59.625,59.75,650600,18.429739
1995-06-05,59.875,60.75,59.75,60.25,831400,18.583962
1995-06-02,59.375,60.375,59.125,59.875,826200,18.468295
1995-06-01,59.50,60.125,59.125,60.125,1064800,18.545407
1995-05-31,58.875,59.50,58.50,59.50,864000,18.352627
1995-05-30,59.25,59.375,58.75,59.25,352000,18.275515
1995-05-26,59.25,59.625,59.125,59.625,643000,18.391183
1995-05-25,59.50,59.75,58.75,59.625,1095800,18.391183
1995-05-24,57.875,60.125,57.875,59.25,1048600,18.16756
1995-05-23,57.75,58.125,57.50,57.875,799400,17.74595
1995-05-22,58.125,58.125,57.625,57.75,613200,17.707622
1995-05-19,58.50,58.75,57.75,58.125,962800,17.822606
1995-05-18,59.75,60.00,59.25,59.25,1290800,18.16756
1995-05-17,60.75,61.00,60.00,60.375,868200,18.512514
1995-05-16,59.75,61.125,59.75,61.00,1068000,18.704155
1995-05-15,59.125,60.00,59.125,59.75,1002800,18.320873
1995-05-12,57.50,59.875,57.375,59.125,1227800,18.129232
1995-05-11,58.00,58.25,57.625,57.75,636800,17.707622
1995-05-10,58.875,58.875,58.00,58.125,799600,17.822606
1995-05-09,58.625,59.00,58.50,58.75,690400,18.014247
1995-05-08,58.375,59.25,58.25,58.875,690200,18.052575
1995-05-05,59.375,59.50,58.50,58.50,779000,17.937591
1995-05-04,58.75,59.50,58.125,59.375,932200,18.205888
1995-05-03,57.50,58.50,57.125,58.50,1988200,17.937591
1995-05-02,57.875,58.00,57.25,57.375,1422600,17.592637
1995-05-01,57.875,57.875,57.375,57.875,1175200,17.74595
1995-04-28,57.875,58.125,57.375,57.75,1213800,17.707622
1995-04-27,58.25,58.875,57.50,58.00,1953800,17.784278
1995-04-26,57.00,58.625,56.75,58.625,1640000,17.975919
1995-04-25,58.50,58.50,56.875,57.50,1946800,17.630965
1995-04-24,56.875,59.75,56.25,59.00,896200,18.090904
1995-04-21,56.75,56.75,55.875,56.00,1380000,17.171027
1995-04-20,56.00,57.00,56.00,56.625,1759400,17.362668
1995-04-19,55.25,56.125,55.125,56.00,581800,17.171027
1995-04-18,54.875,55.25,54.75,55.125,1100200,16.90273
1995-04-17,55.00,55.00,54.50,54.625,1285800,16.749417
1995-04-13,55.125,55.625,55.00,55.00,1152000,16.864402
1995-04-12,54.25,55.125,54.25,55.125,1322600,16.90273
1995-04-11,55.00,56.25,54.25,54.50,1394600,16.711089
1995-04-10,53.875,55.50,53.875,55.25,621000,16.941058
1995-04-07,53.375,54.50,53.375,53.875,1338400,16.519448
1995-04-06,52.00,53.50,51.75,53.50,991200,16.404463
1995-04-05,51.75,52.00,51.625,52.00,1668400,15.944525
1995-04-04,51.125,52.125,50.00,52.00,1558000,15.944525
1995-04-03,52.625,52.875,51.00,51.00,450400,15.6379
1995-03-31,51.875,52.875,51.125,52.875,982600,16.212823
1995-03-30,52.50,52.50,51.75,51.875,1270800,15.906197
1995-03-29,52.00,52.75,52.00,52.375,1143400,16.05951
1995-03-28,52.875,53.00,52.25,52.375,1424800,16.05951
1995-03-27,53.25,53.375,52.875,53.00,534000,16.251151
1995-03-24,53.125,54.00,53.125,53.50,835200,16.404463
1995-03-23,53.375,53.50,52.625,53.375,1153200,16.366135
1995-03-22,54.00,54.25,53.50,53.625,1471800,16.442792
1995-03-21,53.50,54.375,53.375,54.25,1744600,16.634433
1995-03-20,53.625,53.625,52.625,53.375,1464000,16.366135
1995-03-17,51.75,53.50,51.50,53.50,2364200,16.404463
1995-03-16,50.25,52.00,50.25,51.625,1376800,15.829541
1995-03-15,81.750011,81.999986,81.125001,81.50,2236600,15.331274
1995-03-14,80.000011,82.500003,80.000011,81.624987,1800800,15.354786
1995-03-13,77.875012,79.874987,77.875012,79.874987,1275800,15.025587
1995-03-10,76.875003,78.250011,76.875003,77.999999,1758400,14.672876
1995-03-09,75.875,77.125014,75.875,76.749985,1011400,14.437731
1995-03-08,75.875,76.125012,75.375014,75.750013,805400,14.249622
1995-03-07,76.624997,77.125014,75.750013,75.875,414200,14.273134
1995-03-06,77.500013,77.500013,76.624997,76.749985,245800,14.437731
1995-03-03,78.124986,78.124986,77.374989,77.875012,199800,14.649364
1995-03-02,77.250002,78.250011,77.250002,78.250011,632600,14.719906
1995-03-01,77.625,77.875012,77.500013,77.875012,515400,14.649364
1995-02-28,76.999996,77.999999,76.999996,77.625,608200,14.602333
1995-02-27,76.374986,77.250002,76.374986,76.999996,637600,14.484761
1995-02-24,75.624988,76.374986,75.624988,76.374986,928600,14.367188
1995-02-23,75.375014,75.875,75.249996,75.500001,1382200,14.202592
1995-02-22,75.375014,75.500001,74.999984,75.375014,756800,14.17908
1995-02-21,74.874997,75.500001,74.874997,75.375014,514400,14.17908
1995-02-17,75.750013,75.750013,74.499998,74.874997,452400,14.08502
1995-02-16,77.125014,77.250002,75.624988,75.875,394600,14.273134
1995-02-15,76.875003,77.374989,76.374986,77.250002,444200,14.531791
1995-02-14,75.999987,77.125014,75.999987,76.749985,1338800,14.437731
1995-02-13,75.624988,75.999987,75.375014,75.999987,394600,14.296646
1995-02-10,74.375011,76.125012,74.375011,76.125012,1934800,14.212937
1995-02-09,74.000013,74.249987,73.750001,74.000013,373200,13.816189
1995-02-08,73.375002,74.249987,73.375002,74.125,755600,13.839525
1995-02-07,73.000003,73.499989,72.625011,73.375002,920200,13.699496
1995-02-06,71.749989,73.625014,71.749989,73.000003,1018600,13.629482
1995-02-03,71.625002,72.499986,71.374996,71.749989,1130800,13.396098
1995-02-02,71.749989,71.749989,71.250003,71.500015,441400,13.349426
1995-02-01,72.124988,72.250012,71.625002,71.875013,501000,13.41944
1995-01-31,72.625011,72.625011,71.374996,72.000001,385600,13.442776
1995-01-30,73.250015,73.375002,72.625011,72.749998,251200,13.582805
1995-01-27,73.124997,73.124997,72.625011,73.124997,327200,13.652819
1995-01-26,72.499986,73.124997,72.499986,73.124997,351600,13.652819
1995-01-25,72.625011,72.874985,72.374999,72.499986,394400,13.536126
1995-01-24,72.874985,72.874985,72.499986,72.499986,348800,13.536126
1995-01-23,72.000001,73.000003,72.000001,72.874985,840000,13.60614
1995-01-20,73.000003,73.000003,72.374999,72.625011,468000,13.559469
1995-01-19,72.874985,72.874985,72.250012,72.874985,527400,13.60614
1995-01-18,73.874988,73.874988,72.874985,73.124997,412600,13.652819
1995-01-17,74.249987,74.375011,73.750001,74.125,264200,13.839525
1995-01-16,74.249987,74.874997,74.249987,74.375011,206600,13.886203
1995-01-13,74.125,74.499998,74.000013,74.375011,884600,13.886203
1995-01-12,74.499998,74.624986,74.125,74.125,568200,13.839525
1995-01-11,74.999984,75.500001,74.249987,74.750004,541000,13.956216
1995-01-10,74.499998,75.624988,74.499998,75.249996,436800,14.049567
1995-01-09,74.249987,74.624986,74.125,74.375011,481800,13.886203
